"","Year","Month","Class","Order","Family","Genus","Species","D1.","V2."
"1","2013","Jan","Actinobacteria","Frankiales","Sporichthyaceae","hgcI clade","hgcI clade_uncl",0.481294236602629,NA
"2","2013","Jan","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacteriaceae_uncl","Microbacteriaceae_uncl",0.101112234580384,NA
"3","2013","Jan","Actinobacteria","Micrococcales","Microbacteriaceae","ML602J-51","ML602J-51_uncl",1.00707785642063,0.911181129183343
"4","2013","Jan","Alphaproteobacteria","Micavibrionales","Micavibrionales_uncl","Micavibrionales_uncl","Micavibrionales_uncl",0.0161779575328615,NA
"5","2013","Jan","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","alphaI cluster","alphaI cluster_uncl",0.250758341759353,NA
"6","2013","Jan","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium_uncl",0.137512639029323,NA
"7","2013","Jan","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Tabrizicola","Tabrizicola_uncl",0.16582406471183,0.119219960827727
"8","2013","Jan","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Blastomonas","Blastomonas_uncl",0.145601617795753,NA
"9","2013","Jan","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Porphyrobacter","Porphyrobacter_uncl",0.32355915065723,0.063867836157711
"10","2013","Jan","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Porphyrobacter","sanguineus",0.133468149646107,NA
"11","2013","Jan","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Qipengyuania","Qipengyuania_uncl",0.16582406471183,NA
"12","2013","Jan","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas_uncl",0.335692618806876,NA
"13","2013","Jan","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingorhabdus","wooponensis",0.392315470171891,NA
"14","2013","Jan","Bacteroidia","Cytophagales","Cyclobacteriaceae","Algoriphagus","Algoriphagus_uncl",0.0687563195146613,1.54134377927276
"15","2013","Jan","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium_uncl",0.0161779575328615,0.625904794345568
"16","2013","Jan","Bacteroidia","Sphingobacteriales","env.OPS 17","env.OPS 17_uncl","env.OPS 17_uncl",0.0404448938321537,NA
"17","2013","Jan","Bacteroidia","Sphingobacteriales","NS11-12 marine group","NS11-12 marine group_uncl","NS11-12 marine group_uncl",0.0202224469160768,0.0510942689261688
"18","2013","Jan","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter","glucosidilyticus",0.0566228513650152,0.672741207527889
"19","2013","Jan","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter","Pedobacter_uncl",0.546006066734075,9.49927616452355
"20","2013","Jan","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacteriaceae_uncl","Sphingobacteriaceae_uncl",0.0364004044489383,NA
"21","2013","Jan","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Peredibacter","Peredibacter_uncl",0.137512639029323,NA
"22","2013","Jan","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Rheinheimera","Rheinheimera_uncl",0.222446916076845,0.0894149706207954
"23","2013","Jan","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Limnobacter","thiooxidans",1.29423660262892,NA
"24","2013","Jan","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter","difficilis",0.998988877654196,0.83453972579409
"25","2013","Jan","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter","Polynucleobacter_uncl",0.250758341759353,NA
"26","2013","Jan","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_uncl","Comamonadaceae_uncl",0.250758341759353,0.221408498680065
"27","2013","Jan","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Methylibium","Methylibium_uncl",0.424671385237614,NA
"28","2013","Jan","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rhizobacter","Rhizobacter_uncl",0.315470171890799,NA
"29","2013","Jan","Gammaproteobacteria","Burkholderiales","Methylophilaceae","Methylotenera","Methylotenera_uncl",0.145601617795753,NA
"30","2013","Jan","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia","Massilia_uncl",0.0364004044489383,0.0085157114876948
"31","2013","Jan","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Noviherbaspirillum","Noviherbaspirillum_uncl",0.00808897876643074,0.0085157114876948
"32","2013","Jan","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_uncl",0.473205257836198,0.22992421016776
"33","2013","Jan","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter","Lysobacter_uncl",0.242669362992922,NA
"34","2013","Jan","Gracilibacteria","Gracilibacteria_uncl","Gracilibacteria_uncl","Gracilibacteria_uncl","Gracilibacteria_uncl",0.0202224469160768,NA
"35","2013","Jan","Oligoflexia","0319-6G20","0319-6G20_uncl","0319-6G20_uncl","0319-6G20_uncl",0.0202224469160768,NA
"36","2013","Jan","Parcubacteria","Candidatus Nomurabacteria","Candidatus Nomurabacteria_uncl","Candidatus Nomurabacteria_uncl","Candidatus Nomurabacteria_uncl",0.0161779575328615,0.063867836157711
"37","2013","Jan","Verrucomicrobiae","Opitutales","Opitutaceae","Lacunisphaera","Lacunisphaera_uncl",0.0970677451971689,NA
"38","2013","Feb","Acidimicrobiia","Microtrichales","Iamiaceae","Iamia","Iamia_uncl",0.0253148534902854,NA
"39","2013","Feb","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","CL500-29 marine group","CL500-29 marine group_uncl",0.705651541041706,0.394146073962368
"40","2013","Feb","Actinobacteria","Frankiales","Sporichthyaceae","hgcI clade","hgcI clade_uncl",0.0411366369217138,0.527813003393084
"41","2013","Feb","Actinobacteria","Micrococcales","Microbacteriaceae","Candidatus Limnoluna","Candidatus Limnoluna_uncl",0.126574267451427,0.119957500771155
"42","2013","Feb","Actinobacteria","Micrococcales","Microbacteriaceae","ML602J-51","ML602J-51_uncl",0.753116891335991,1.58686636734414
"43","2013","Feb","Alphaproteobacteria","Paracaedibacterales","Paracaedibacteraceae","Candidatus Paracaedibacter","Candidatus Paracaedibacter_uncl",0.0316435668628568,NA
"44","2013","Feb","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","alphaI cluster","alphaI cluster_uncl",0.249984178216569,NA
"45","2013","Feb","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia","Devosia_uncl",0.079108917157142,NA
"46","2013","Feb","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium_uncl",0.098095057274856,0.154231072420057
"47","2013","Feb","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Tabrizicola","Tabrizicola_uncl",0.180368331118284,0.0719745004626932
"48","2013","Feb","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Altererythrobacter","sediminis",0.0379722802354281,NA
"49","2013","Feb","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Erythrobacter","Erythrobacter_uncl",0.132902980823998,NA
"50","2013","Feb","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Porphyrobacter","Porphyrobacter_uncl",0.123409910765141,NA
"51","2013","Feb","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Porphyrobacter","sanguineus",0.0759445604708563,NA
"52","2013","Feb","Anaerolineae","SBR1031","A4b","A4b_uncl","A4b_uncl",0.0158217834314284,NA
"53","2013","Feb","Bacilli","Erysipelotrichales","Erysipelatoclostridiaceae","UCG-004","UCG-004_uncl",0.541104993354851,0.856839291222538
"54","2013","Feb","Bacteroidia","Cytophagales","Cyclobacteriaceae","Algoriphagus","Algoriphagus_uncl",2.65805961647997,1.49432772389211
"55","2013","Feb","Bacteroidia","Cytophagales","Spirosomaceae","Lacihabitans","soyangensis",0.0348079235491425,NA
"56","2013","Feb","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Crocinitomicaceae_uncl","Crocinitomicaceae_uncl",0.0348079235491425,NA
"57","2013","Feb","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola","Fluviicola_uncl",1.10752484019999,0.0754018576275834
"58","2013","Feb","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium_uncl",0.246819821530283,0.0479830003084621
"59","2013","Feb","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Mariniflexile","Mariniflexile_uncl",0.174039617745712,NA
"60","2013","Feb","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Myroides","Myroides_uncl",0.0727802037845706,NA
"61","2013","Feb","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Polaribacter","Polaribacter_uncl",0.0506297069805709,NA
"62","2013","Feb","Bacteroidia","Sphingobacteriales","env.OPS 17","env.OPS 17_uncl","env.OPS 17_uncl",0.0569584203531422,NA
"63","2013","Feb","Bacteroidia","Sphingobacteriales","NS11-12 marine group","NS11-12 marine group_uncl","NS11-12 marine group_uncl",0.620213910511993,0.143949000925386
"64","2013","Feb","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter","Pedobacter_uncl",1.5473704195937,5.45292524934023
"65","2013","Feb","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter","rivuli",0.0506297069805709,NA
"66","2013","Feb","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Solitalea","Solitalea_uncl",0.316435668628568,0.205641429893409
"67","2013","Feb","Bacteroidia","Sphingobacteriales","Sphingobacteriales_uncl","Sphingobacteriales_uncl","Sphingobacteriales_uncl",0.0221504968039997,NA
"68","2013","Feb","Cyanobacteriia","Cyanobacteriales","Xenococcaceae","Chroococcidiopsis PCC-6712","Chroococcidiopsis PCC-6712_uncl",0.0443009936079995,NA
"69","2013","Feb","Cyanobacteriia","Cyanobacteriales","Xenococcaceae","Pleurocapsa PCC-7319","Pleurocapsa PCC-7319_uncl",0.0727802037845706,NA
"70","2013","Feb","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas","Aeromonas_uncl",0.243655464843997,NA
"71","2013","Feb","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Rheinheimera","Rheinheimera_uncl",0.60755648376685,0.195359358398739
"72","2013","Feb","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","putrefaciens",0.0601227770394279,NA
"73","2013","Feb","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Limnobacter","thiooxidans",0.259477248275426,NA
"74","2013","Feb","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter","difficilis",1.20245554078856,1.62799465332282
"75","2013","Feb","Gammaproteobacteria","Burkholderiales","Chitinibacteraceae","Deefgea","chitinilytica",0.0474653502942852,NA
"76","2013","Feb","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax","Acidovorax_uncl",0.0221504968039997,NA
"77","2013","Feb","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_uncl","Comamonadaceae_uncl",0.107588127333713,0.0548377146382424
"78","2013","Feb","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Limnohabitans","Limnohabitans_uncl",0.376558445667996,0.181649929739178
"79","2013","Feb","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Pelomonas_uncl",0.0348079235491425,NA
"80","2013","Feb","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Polaromonas","Polaromonas_uncl",0.439845579393709,0.421564931281489
"81","2013","Feb","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax","Rhodoferax_uncl",0.392380229099424,NA
"82","2013","Feb","Gammaproteobacteria","Burkholderiales","Methylophilaceae","Methylophilaceae_uncl","Methylophilaceae_uncl",0.00949307005885703,NA
"83","2013","Feb","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia","Massilia_uncl",0.196190114549712,NA
"84","2013","Feb","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Noviherbaspirillum","Noviherbaspirillum_uncl",0.00316435668628568,NA
"85","2013","Feb","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Oxalobacteraceae_uncl","Oxalobacteraceae_uncl",0.126574267451427,0.401000788292148
"86","2013","Feb","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Cellvibrio","Cellvibrio_uncl",0.079108917157142,0.21249614422319
"87","2013","Feb","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Cellvibrionaceae_uncl","Cellvibrionaceae_uncl",0.0917663439022847,NA
"88","2013","Feb","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella","Escherichia-Shigella_uncl",2.07898234288969,NA
"89","2013","Feb","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Acinetobacter_uncl",0.0696158470982849,0.0548377146382424
"90","2013","Feb","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Psychrobacter","Psychrobacter_uncl",0.088601987215999,NA
"91","2013","Feb","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_uncl",0.21201189798114,NA
"92","2013","Feb","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Panacagrimonas","Panacagrimonas_uncl",0.0569584203531422,NA
"93","2013","Feb","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter","Lysobacter_uncl",0.25631289158914,NA
"94","2013","Feb","Gracilibacteria","Gracilibacteria_uncl","Gracilibacteria_uncl","Gracilibacteria_uncl","Gracilibacteria_uncl",0.0189861401177141,NA
"95","2013","Feb","Kapabacteria","Kapabacteriales","Kapabacteriales_uncl","Kapabacteriales_uncl","Kapabacteriales_uncl",0.0316435668628568,NA
"96","2013","Feb","Oligoflexia","Silvanigrellales","Silvanigrellaceae","Silvanigrella","Silvanigrella_uncl",0.493639643060566,0.0788292147924735
"97","2013","Feb","Parcubacteria","Candidatus Nomurabacteria","Candidatus Nomurabacteria_uncl","Candidatus Nomurabacteria_uncl","Candidatus Nomurabacteria_uncl",0.0537940636668565,0.0514103574733523
"98","2013","Feb","Verrucomicrobiae","Verrucomicrobiae_uncl","Verrucomicrobiae_uncl","Verrucomicrobiae_uncl","Verrucomicrobiae_uncl",0.322764382001139,NA
"99","2013","Feb","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter","Luteolibacter_uncl",0.496803999746851,0.167940501079617
"100","2013","May","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","CL500-29 marine group","CL500-29 marine group_uncl",0.62904717853839,NA
"101","2013","May","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","Ilumatobacteraceae_uncl","Ilumatobacteraceae_uncl",0.0863398088189948,NA
"102","2013","May","Actinobacteria","Micrococcales","Microbacteriaceae","Aurantimicrobium","Aurantimicrobium_uncl",0.0986740672217083,NA
"103","2013","May","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Gemmobacter","Gemmobacter_uncl",0.62904717853839,0.572503803346945
"104","2013","May","Anaerolineae","Anaerolineales","Anaerolineaceae","Anaerolineaceae_uncl","Anaerolineaceae_uncl",0.0370027752081406,NA
"105","2013","May","Bacteria_uncl","Bacteria_uncl","Bacteria_uncl","Bacteria_uncl","Bacteria_uncl",0.080172679617638,NA
"106","2013","May","Bacteroidia","Bacteroidales","Prolixibacteraceae","Prolixibacteraceae_uncl","Prolixibacteraceae_uncl",0.0308356460067838,NA
"107","2013","May","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola","Fluviicola_uncl",0.59204440333025,NA
"108","2013","May","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium_uncl",0.0986740672217083,0.920810313075507
"109","2013","May","Bacteroidia","Flavobacteriales","Flavobacteriales_uncl","Flavobacteriales_uncl","Flavobacteriales_uncl",0.154178230033919,NA
"110","2013","May","Bacteroidia","Flavobacteriales","NS9 marine group","NS9 marine group_uncl","NS9 marine group_uncl",0.814061054579094,1.95371927296021
"111","2013","May","Bacteroidia","Sphingobacteriales","env.OPS 17","env.OPS 17_uncl","env.OPS 17_uncl",0.123342584027135,NA
"112","2013","May","Bacteroidia","Sphingobacteriales","NS11-12 marine group","NS11-12 marine group_uncl","NS11-12 marine group_uncl",0.764724020968239,0.844743374169269
"113","2013","May","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Peredibacter","Peredibacter_uncl",0.326857847671909,0.124109216110177
"114","2013","May","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27 clade","OM27 clade_uncl",0.456367560900401,NA
"115","2013","May","Chloroflexia","Chloroflexales","Roseiflexaceae","Roseiflexaceae_uncl","Roseiflexaceae_uncl",1.7267961763799,NA
"116","2013","May","Clostridia","Clostridia_uncl","Clostridia_uncl","Clostridia_uncl","Clostridia_uncl",0.499537465309898,NA
"117","2013","May","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 1","Clostridium sensu stricto 1_uncl",0.259019426456984,0.14012330851149
"118","2013","May","Clostridia","Lachnospirales","Defluviitaleaceae","Defluviitaleaceae UCG-011","Defluviitaleaceae UCG-011_uncl",0.0555041628122109,NA
"119","2013","May","Desulfuromonadia","Bradymonadales","Bradymonadales_uncl","Bradymonadales_uncl","Bradymonadales_uncl",0.0986740672217083,NA
"120","2013","May","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Hypnocyclicus","Hypnocyclicus_uncl",0.468701819303114,0.100088077508207
"121","2013","May","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichiaceae_uncl","Leptotrichiaceae_uncl",0.123342584027135,NA
"122","2013","May","Gammaproteobacteria","Aeromonadales","Aeromonadales_uncl","Aeromonadales_uncl","Aeromonadales_uncl",0.770891150169596,NA
"123","2013","May","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Rheinheimera","Rheinheimera_uncl",0.17267961763799,0.356313555929218
"124","2013","May","Gammaproteobacteria","Burkholderiales","Aquaspirillaceae","Aquaspirillum","putridiconchylium",0.339192106074622,NA
"125","2013","May","Gammaproteobacteria","Burkholderiales","Burkholderiales_uncl","Burkholderiales_uncl","Burkholderiales_uncl",0.0308356460067838,NA
"126","2013","May","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_uncl","Comamonadaceae_uncl",0.376194881282763,0.336295940427576
"127","2013","May","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga","Hydrogenophaga_uncl",0.468701819303114,0.452398110337097
"128","2013","May","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Paucibacter","Paucibacter_uncl",0.0616712920135677,NA
"129","2013","May","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Dechlorobacter","Dechlorobacter_uncl",0.333024976873265,NA
"130","2013","May","Gammaproteobacteria","Gammaproteobacteria_uncl","Gammaproteobacteria_uncl","Gammaproteobacteria_uncl","Gammaproteobacteria_uncl",0.0185013876040703,NA
"131","2013","May","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","Legionella_uncl",0.111008325624422,NA
"132","2013","May","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_uncl",0.0986740672217083,NA
"133","2013","May","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","cholerae",1.01757631822387,NA
"134","2013","May","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio_uncl",0.530373111316682,NA
"135","2013","May","Kapabacteria","Kapabacteriales","Kapabacteriales_uncl","Kapabacteriales_uncl","Kapabacteriales_uncl",0.148011100832562,NA
"136","2013","May","Leptospirae","Leptospirales","Leptospiraceae","Leptospira","Leptospira_uncl",0.0863398088189948,NA
"137","2013","May","Saccharimonadia","Saccharimonadales","Saccharimonadaceae","TM7a","TM7a_uncl",0.117175454825779,NA
"138","2013","May","Spirochaetia","Spirochaetales","Spirochaetaceae","GWE2-31-10","GWE2-31-10_uncl",0.0925069380203515,NA
"139","2013","May","Verrucomicrobiae","Opitutales","Opitutaceae","Lacunisphaera","Lacunisphaera_uncl",0.0246685168054271,NA
"140","2013","May","Verrucomicrobiae","Verrucomicrobiae_uncl","Verrucomicrobiae_uncl","Verrucomicrobiae_uncl","Verrucomicrobiae_uncl",0.2281837804502,NA
"141","2013","May","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter","Luteolibacter_uncl",0.0431699044094974,NA
"142","2013","May","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Verrucomicrobiaceae_uncl","Verrucomicrobiaceae_uncl",0.943570767807586,NA
"143","2013","Jun","Acidimicrobiia","Microtrichales","Microtrichales_uncl","Microtrichales_uncl","Microtrichales_uncl",0.465346534653465,NA
"144","2013","Jun","Alphaproteobacteria","Holosporales","Holosporaceae","Holosporaceae_uncl","Holosporaceae_uncl",0.108910891089109,NA
"145","2013","Jun","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Gemmobacter","Gemmobacter_uncl",0.237623762376238,NA
"146","2013","Jun","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudorhodobacter","Pseudorhodobacter_uncl",0.356435643564356,NA
"147","2013","Jun","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter","Rhodobacter_uncl",0.504950495049505,NA
"148","2013","Jun","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Haematospirillum","Haematospirillum_uncl",0.495049504950495,NA
"149","2013","Jun","Bacteroidia","Chitinophagales","Saprospiraceae","Lewinella","Lewinella_uncl",0.514851485148515,NA
"150","2013","Jun","Bacteroidia","Chitinophagales","Saprospiraceae","Phaeodactylibacter","Phaeodactylibacter_uncl",0.574257425742574,0.475929978118162
"151","2013","Jun","Bacteroidia","Cytophagales","Cyclobacteriaceae","Algoriphagus","Algoriphagus_uncl",0.326732673267327,0.656455142231947
"152","2013","Jun","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola","Fluviicola_uncl",0.0693069306930693,0.0765864332603939
"153","2013","Jun","Bacteroidia","Flavobacteriales","Cryomorphaceae","Cryomorphaceae_uncl","Cryomorphaceae_uncl",0.0396039603960396,NA
"154","2013","Jun","Bacteroidia","Flavobacteriales","NS9 marine group","NS9 marine group_uncl","NS9 marine group_uncl",0.128712871287129,0.536105032822757
"155","2013","Jun","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27 clade","OM27 clade_uncl",0.0792079207920792,NA
"156","2013","Jun","Cyanobacteriia","Leptolyngbyales","Leptolyngbyaceae","Leptolyngbyaceae_uncl","Leptolyngbyaceae_uncl",0.0594059405940594,NA
"157","2013","Jun","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_uncl","Comamonadaceae_uncl",0.0297029702970297,0.601750547045952
"158","2013","Jun","Gammaproteobacteria","Burkholderiales","MWH-UniP1 aquatic group","MWH-UniP1 aquatic group_uncl","MWH-UniP1 aquatic group_uncl",0.96039603960396,0.782275711159737
"159","2013","Jun","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter","Acidibacter_uncl",0.465346534653465,0.361050328227571
"160","2013","Jun","Gammaproteobacteria","Gammaproteobacteria_uncl","Gammaproteobacteria_uncl","Gammaproteobacteria_uncl","Gammaproteobacteria_uncl",0.217821782178218,0.0382932166301969
"161","2013","Jun","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","cholerae",0.900990099009901,NA
"162","2013","Jun","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio_uncl",1.30693069306931,NA
"163","2013","Jun","Oligoflexia","Oligoflexales","Oligoflexales_uncl","Oligoflexales_uncl","Oligoflexales_uncl",0.118811881188119,0.0984682713347921
"164","2013","Jun","Parcubacteria","Candidatus Kaiserbacteria","Candidatus Kaiserbacteria_uncl","Candidatus Kaiserbacteria_uncl","Candidatus Kaiserbacteria_uncl",0.118811881188119,NA
"165","2013","Jun","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter","Luteolibacter_uncl",0.168316831683168,NA
"166","2013","Jun","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Verrucomicrobiaceae_uncl","Verrucomicrobiaceae_uncl",0.0693069306930693,0.24617067833698
"167","2013","Jun","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Vicinamibacteraceae_uncl","Vicinamibacteraceae_uncl",0.118811881188119,0.0929978118161926
"168","2013","Jul","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","CL500-29 marine group","CL500-29 marine group_uncl",0.709355828220859,0.271652848826954
"169","2013","Jul","Acidobacteriae","Paludibaculum","Paludibaculum_uncl","Paludibaculum_uncl","Paludibaculum_uncl",0.129409509202454,NA
"170","2013","Jul","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium_uncl",0.067101226993865,NA
"171","2013","Jul","Actinobacteria","Frankiales","Sporichthyaceae","hgcI clade","hgcI clade_uncl",0.0910659509202454,NA
"172","2013","Jul","Actinobacteria","PeM15","PeM15_uncl","PeM15_uncl","PeM15_uncl",0.0910659509202454,NA
"173","2013","Jul","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Gemmobacter","Gemmobacter_uncl",0.373849693251534,NA
"174","2013","Jul","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter","Rhodobacter_uncl",0.182131901840491,NA
"175","2013","Jul","Bacteroidia","Bacteroidales","Bacteroidetes BD2-2","Bacteroidetes BD2-2_uncl","Bacteroidetes BD2-2_uncl",0.0191717791411043,NA
"176","2013","Jul","Bacteroidia","Chitinophagales","Chitinophagaceae","Lacibacter","Lacibacter_uncl",0.0910659509202454,NA
"177","2013","Jul","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola","Fluviicola_uncl",0.321127300613497,NA
"178","2013","Jul","Bacteroidia","Flavobacteriales","Cryomorphaceae","Cryomorphaceae_uncl","Cryomorphaceae_uncl",0.460122699386503,0.218733462691833
"179","2013","Jul","Bacteroidia","Flavobacteriales","NS9 marine group","NS9 marine group_uncl","NS9 marine group_uncl",0.0910659509202454,0.522137943199859
"180","2013","Jul","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27 clade","OM27 clade_uncl",0.067101226993865,0.165814076556712
"181","2013","Jul","Chloroflexia","Chloroflexales","Roseiflexaceae","Roseiflexaceae_uncl","Roseiflexaceae_uncl",0.306748466257669,0.268124889751279
"182","2013","Jul","Cyanobacteriia","Cyanobacteriales","Cyanobacteriaceae","Synechocystis SAG 90.79","Synechocystis SAG 90.79_uncl",0.067101226993865,0.426883048156641
"183","2013","Jul","Cyanobacteriia","Cyanobacteriales","Microcystaceae","Microcystaceae_uncl","Microcystaceae_uncl",0.0862730061349693,NA
"184","2013","Jul","Cyanobacteriia","Cyanobacteriales","Microcystaceae","Microcystis PCC-7914","Microcystis PCC-7914_uncl",0.872315950920245,NA
"185","2013","Jul","Cyanobacteriia","Cyanobacteriia_uncl","Cyanobacteriia_uncl","Cyanobacteriia_uncl","Cyanobacteriia_uncl",0.862730061349693,NA
"186","2013","Jul","Cyanobacteriia","Phormidesmiales","Nodosilineaceae","Nodosilinea PCC-7104","Nodosilinea PCC-7104_uncl",0.210889570552147,NA
